Timestamp,CanID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513920255.309741,03BC,8,23,21,1D,BC,DA,53,B1,C9,T
1513920255.310510,01E5,8,5C,00,91,50,00,00,01,79,R
1513920255.310747,0050,8,FE,BE,61,D7,4D,BD,3C,FB,T
1513920255.310978,00AA,8,2D,C0,2E,04,00,51,FC,00,R
1513920255.311216,012A,8,10,F0,70,68,00,00,90,A0,R
1513920255.311840,00C9,8,84,08,52,0D,00,01,18,00,R
1513920255.312079,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.312311,018E,8,00,00,00,68,96,86,06,86,R
1513920255.312769,0191,8,06,89,06,DB,06,86,00,00,R
1513920255.313160,06E8,8,A9,FD,32,8A,E6,AC,EA,94,T
1513920255.313398,019D,8,83,2C,3C,D2,00,0B,39,7E,R
1513920255.313953,043A,8,C7,F4,72,97,75,6E,CA,0F,T
1513920255.314214,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.314422,04F1,8,DF,4B,12,1A,5A,58,6F,A5,T
1513920255.314675,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.314907,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920255.315144,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920255.316014,01E9,8,00,10,00,0A,0F,FD,00,00,R
1513920255.316223,0232,8,00,00,00,20,00,00,00,00,R
1513920255.316443,0601,8,DC,E5,C5,4C,BA,3A,50,3F,T
1513920255.316759,04CE,8,46,72,06,42,FB,FD,BF,E0,T
1513920255.317070,07FA,8,AF,85,1D,88,FB,93,F0,87,T
1513920255.317410,0118,8,B9,0F,9F,85,5F,03,3B,65,T
1513920255.318405,06EC,8,1A,37,15,AB,A8,38,45,DB,T
1513920255.319325,053E,8,BB,1B,BE,6B,DE,3F,67,DE,T
1513920255.320234,03AD,8,4A,3E,58,4D,B8,04,B5,1B,T
1513920255.320559,01E5,8,5C,00,91,70,00,00,01,99,R
1513920255.320939,0135,8,00,00,1F,02,0C,11,00,00,R
1513920255.321159,06B0,8,8B,D4,16,21,67,31,64,3A,T
1513920255.322042,0398,8,BB,B8,D4,49,75,32,DC,BD,T
1513920255.322933,03DA,8,08,09,74,09,CE,35,AB,03,T
1513920255.323589,00AA,8,2D,C0,2E,2D,02,51,D2,00,R
1513920255.324005,00B6,8,61,02,E3,C5,AB,65,55,15,T
1513920255.324423,00C9,8,84,07,EA,00,00,01,18,00,R
1513920255.324676,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.324909,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920255.325146,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920255.325610,018E,8,00,00,00,68,96,86,06,86,R
1513920255.326065,0191,8,06,89,06,DB,06,86,00,00,R
1513920255.326405,04F0,8,BC,34,56,10,79,CB,8E,B0,T
1513920255.326854,0035,8,15,40,AF,46,68,8C,90,6B,T
1513920255.327100,01BA,8,06,B1,6B,16,9E,6B,17,20,R
1513920255.327309,056D,8,16,24,9D,BF,48,1C,9D,1B,T
1513920255.327555,01C3,8,06,89,06,B1,FF,D0,00,00,R
1513920255.327781,0279,8,2A,09,B8,68,81,C1,BF,CA,T
1513920255.328034,01C4,8,00,62,C0,C1,00,00,00,00,R
1513920255.328855,041D,8,51,0D,05,5F,03,2C,1B,9D,T
1513920255.329094,02C3,8,07,35,06,85,00,00,89,10,R
1513920255.329315,0786,8,63,C9,90,4B,7B,D5,D3,82,T
1513920255.329563,03C1,8,07,65,F7,00,00,00,00,00,R
1513920255.329826,03D1,8,00,4F,C0,00,00,00,00,00,R
1513920255.330078,03D3,8,80,00,20,00,00,00,5F,00,R
1513920255.330311,017D,8,F2,15,13,F0,94,28,1E,4A,T
1513920255.330555,01E5,8,5C,00,91,10,00,00,01,39,R
1513920255.330934,03E9,8,00,00,0D,0C,00,00,16,02,R
1513920255.331185,0137,8,00,00,00,00,00,00,00,00,R
1513920255.331405,03C0,8,E1,76,2D,F5,FD,11,8D,83,T
1513920255.332032,045C,8,26,0C,C2,4C,69,7B,6F,E4,T
1513920255.332919,061B,8,41,3D,17,EC,B2,16,F7,E1,T
1513920255.333815,0216,8,28,88,CE,27,E2,3D,34,95,T
1513920255.334716,055E,8,F9,E7,97,3E,D5,DE,70,51,T
1513920255.334952,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920255.335182,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920255.336000,00AA,8,2D,C7,2E,30,04,51,CE,00,R
1513920255.336244,01E9,8,00,10,00,0A,0F,FD,00,00,R
1513920255.336856,00C9,8,84,07,A6,07,00,01,18,00,R
1513920255.337108,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.337347,018E,8,00,00,00,68,A6,87,06,87,R
1513920255.337811,0191,8,06,8A,06,DC,06,87,00,00,R
1513920255.338224,0232,8,00,00,00,20,00,00,00,00,R
1513920255.338657,019D,8,C3,2C,3C,D1,00,0A,EC,7E,R
1513920255.338881,05E3,8,7E,C0,F1,FF,6C,0A,3B,49,T
1513920255.339293,01D4,8,72,81,83,FC,48,15,10,03,T
1513920255.339568,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.339768,0562,8,63,02,98,7C,95,97,52,06,T
1513920255.340030,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.340244,0207,8,B9,99,81,76,AF,D2,3A,80,T
1513920255.340554,01E5,8,5C,00,91,30,00,00,01,59,R
1513920255.340774,053F,8,9B,22,62,4E,47,A7,E7,17,T
1513920255.341028,0139,8,00,00,00,00,00,00,00,00,R
1513920255.341255,00B9,8,D6,3D,42,D1,44,5D,64,66,T
1513920255.341561,07F3,8,62,86,D7,9C,8C,25,AA,79,T
1513920255.341865,010E,8,71,83,8B,86,3A,AC,D4,33,T
1513920255.342532,0633,8,8C,06,BF,BE,AB,54,7D,26,T
1513920255.343538,01EE,8,BC,50,64,17,FE,E7,CB,81,T
1513920255.344309,03C2,8,EA,24,0D,B4,28,4E,EC,3A,T
1513920255.344749,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920255.344981,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920255.345427,034E,8,EB,40,C3,04,52,7A,DD,E1,T
1513920255.346193,07AC,8,24,ED,E7,2B,6E,46,AA,9F,T
1513920255.347111,0399,8,49,16,AD,76,95,B2,6B,99,T
1513920255.347992,001F,8,E9,C9,78,62,1D,BB,AF,25,T
1513920255.348395,00AA,8,2D,CE,2E,33,06,51,CA,00,R
1513920255.349209,00C9,8,84,07,6C,0A,00,01,18,00,R
1513920255.349460,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.349695,018E,8,00,00,00,68,B6,87,06,87,R
1513920255.350148,0191,8,06,8B,06,DD,06,87,00,00,R
1513920255.350486,01B8,8,BA,0C,AF,8D,66,65,6F,4C,T
1513920255.350941,01E5,8,5C,00,91,50,00,00,01,79,R
1513920255.351170,01BA,8,06,B3,6B,36,A0,6B,37,21,R
1513920255.351393,076D,8,1B,5A,D8,0F,8C,59,45,CD,T
1513920255.351645,01C3,8,06,8B,06,B3,FF,E0,00,03,R
1513920255.351864,04DE,8,BA,AA,59,20,BC,DE,69,52,T
1513920255.352104,01C4,8,27,62,C0,C1,02,00,07,FF,R
1513920255.352323,010D,8,1D,4D,10,D6,E5,48,D1,6C,T
1513920255.352723,0531,8,AA,10,AF,D2,E7,79,05,98,T
1513920255.353309,0415,8,BE,1D,4C,90,38,3B,23,2E,T
1513920255.354199,0668,8,5F,7B,FF,FE,71,E5,86,CC,T
1513920255.354904,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920255.355140,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920255.355814,0182,8,DE,F1,02,00,00,00,00,00,R
1513920255.356414,01E9,8,00,0C,00,0A,00,00,00,00,R
1513920255.356653,01FC,8,FE,39,00,A7,00,00,02,1D,R
1513920255.357280,0232,8,00,00,00,20,00,00,00,00,R
1513920255.358711,034C,8,E1,90,00,00,03,FC,00,0C,R
1513920255.358937,0369,8,8A,55,CA,CF,63,F5,51,0F,T
1513920255.359270,02F0,8,71,C5,C5,0F,B9,28,F4,0C,T
1513920255.359584,04CF,8,FB,3E,17,91,57,B5,61,F9,T
1513920255.359896,0125,8,86,05,D9,26,9A,7D,C0,16,T
1513920255.360237,065F,8,BA,2D,79,2C,BA,BA,72,19,T
1513920255.360535,01E5,8,5C,00,91,70,00,00,01,99,R
1513920255.360742,05F9,8,91,1C,0C,B2,0A,67,E9,2F,T
1513920255.360990,00AA,8,2D,D3,2E,36,00,51,CA,00,R
1513920255.361830,00C9,8,84,07,3A,0D,00,01,18,00,R
1513920255.362084,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.362348,018E,8,00,00,00,68,C6,88,06,88,R
1513920255.362773,0191,8,06,8C,06,DE,06,88,00,00,R
1513920255.363164,037F,8,BD,BF,35,BF,8E,8C,8F,34,T
1513920255.363415,019D,8,03,2C,3C,D4,00,0A,AB,7E,R
1513920255.364009,0525,8,11,4B,13,6F,00,85,51,AB,T
1513920255.364261,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.364483,0538,8,DF,46,1A,D3,64,88,08,E9,T
1513920255.364743,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.364969,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920255.365223,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920255.365659,0573,8,B6,DD,96,AD,67,A0,87,F1,T
1513920255.365965,068C,8,5C,55,3A,14,D6,31,4C,B5,T
1513920255.366270,03AE,8,AF,FB,E2,93,03,FA,D3,64,T
1513920255.366585,075F,8,6C,8E,5E,6F,82,F5,C7,51,T
1513920255.366906,01C8,8,F8,F5,AC,7E,3E,FA,53,2F,T
1513920255.367300,03F5,8,42,90,F4,79,66,1F,15,76,T
1513920255.368189,035F,8,73,4C,55,AE,66,07,A0,D2,T
1513920255.369090,0382,8,9F,42,27,43,F6,CE,CB,E0,T
1513920255.369981,011A,8,35,29,76,EC,7B,AC,79,91,T
1513920255.370565,01E5,8,5C,00,91,10,00,00,01,39,R
1513920255.370864,062B,8,EC,84,B8,7D,D1,26,2A,59,T
1513920255.371784,03E6,8,34,08,C2,E1,9A,40,D3,39,T
1513920255.372697,01FE,8,41,5C,0F,39,DC,EA,C2,8F,T
1513920255.373418,00AA,8,2D,D4,2E,39,02,51,C6,00,R
1513920255.373637,03E7,8,24,BA,6E,DB,59,CF,74,4F,T
1513920255.374267,00C9,8,84,07,08,00,00,01,18,00,R
1513920255.374516,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.374742,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920255.374974,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920255.375576,018E,8,00,00,00,68,C6,88,06,88,R
1513920255.376031,0191,8,06,8C,06,DE,06,88,00,00,R
1513920255.376833,01E9,8,00,0C,00,0A,00,00,00,00,R
1513920255.377061,01BA,8,06,B4,6B,46,A1,6B,47,22,R
1513920255.377318,0232,8,00,00,00,20,00,00,00,00,R
1513920255.377547,01C3,8,06,8C,06,B4,FF,F0,00,02,R
1513920255.377763,02DB,8,D4,AE,09,39,DC,35,C8,49,T
1513920255.378011,01C4,8,4A,62,C0,C1,04,00,05,FE,R
1513920255.378230,03DC,8,5D,38,5E,2B,AE,C3,D8,04,T
1513920255.378860,054C,8,A8,48,F9,6C,7B,6C,6A,28,T
1513920255.379280,0555,8,E7,F1,E3,BB,03,5E,DA,28,T
1513920255.379524,02C3,8,07,35,06,87,00,00,9A,10,R
1513920255.379746,001C,8,F9,19,FF,9A,9C,2E,F7,63,T
1513920255.379989,03F9,8,01,A7,B9,7F,5F,D6,FF,35,R
1513920255.380208,06B6,8,5B,35,83,88,67,9D,5F,0D,T
1513920255.380599,01E5,8,5C,00,91,30,00,00,01,59,R
1513920255.380820,03FC,8,40,5A,0A,6E,6E,00,6E,6E,R
1513920255.381041,0422,8,E0,8F,17,E5,06,1D,6D,CB,T
1513920255.381295,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920255.381518,0710,8,03,58,82,36,28,81,59,45,T
1513920255.381824,0025,8,AF,E2,43,DF,5E,A5,D0,58,T
1513920255.382166,06E9,8,2D,AE,83,7D,64,A3,3B,E0,T
1513920255.383035,0720,8,1C,C2,31,8B,68,C7,58,61,T
1513920255.383915,01F8,8,04,3A,53,C7,10,5D,04,61,T
1513920255.384800,027E,8,7E,AB,BC,55,6B,54,C2,46,T
1513920255.385036,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920255.385267,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920255.385717,05A2,8,E0,0C,5C,33,15,6C,5F,04,T
1513920255.385964,00AA,8,2D,9F,2E,3C,04,51,C2,00,R
1513920255.386575,00C9,8,84,06,D9,07,00,01,18,00,R
1513920255.386795,001A,8,B6,A9,AF,90,81,6C,2B,AE,T
1513920255.387053,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.387292,018E,8,00,00,00,68,C6,88,06,88,R
1513920255.387754,0191,8,06,8C,06,D7,06,88,00,00,R
1513920255.388140,0459,8,66,16,52,50,4E,E1,36,F2,T
1513920255.388377,019D,8,43,2C,3C,D3,00,0A,83,7E,R
1513920255.388801,0180,8,7B,14,B9,52,27,AA,74,5D,T
1513920255.389216,0403,8,3E,EF,FD,B3,B7,26,67,3E,T
1513920255.389464,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.389714,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.390078,0093,8,53,66,BD,4F,F0,AF,70,1D,T
1513920255.390548,01E5,8,5C,00,91,50,00,00,01,79,R
1513920255.391167,047F,8,70,44,C5,89,F1,DB,79,52,T
1513920255.391835,0566,8,71,CC,CA,E2,7A,15,D6,D7,T
1513920255.392717,03A6,8,79,83,6C,F6,B2,F0,AF,FD,T
1513920255.393396,03C9,8,07,06,00,00,00,00,00,00,R
1513920255.393617,06CD,8,C8,2C,06,A7,EA,13,48,16,T
1513920255.394533,06B9,8,CC,66,7B,E1,01,4C,DD,7D,T
1513920255.394769,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920255.395003,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920255.395830,01E9,8,00,0C,00,0A,0F,FD,00,00,R
1513920255.396087,0232,8,00,00,00,20,00,00,00,00,R
1513920255.396298,0719,8,8D,29,3D,4D,B4,28,0D,24,T
1513920255.396619,0551,8,94,28,C1,1D,28,1D,DD,5A,T
1513920255.397148,00A0,8,D8,BC,F7,A8,91,6E,07,B4,T
1513920255.398052,066D,8,FB,B4,E9,56,7E,55,07,96,T
1513920255.398616,00AA,8,2D,A0,2E,3F,06,51,BE,00,R
1513920255.399230,00C9,8,84,06,A4,0A,00,01,18,00,R
1513920255.399481,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.399722,018E,8,00,00,00,68,C6,88,06,88,R
1513920255.400174,0191,8,06,8C,06,D7,06,88,00,00,R
1513920255.400541,01E5,8,5C,00,91,70,00,00,01,99,R
1513920255.400968,068E,8,D8,E7,00,B2,22,CF,2D,76,T
1513920255.403126,01C3,8,06,8C,06,AD,FF,C0,00,01,R
1513920255.403342,01BA,8,2E,EA,3A,69,D7,03,94,D4,T
1513920255.403588,01C4,8,6D,62,C0,C1,06,00,03,FD,R
1513920255.404136,0347,8,54,2A,B7,5D,49,10,3B,78,T
1513920255.404581,0250,8,81,02,A2,AA,8D,F8,DE,F6,T
1513920255.404840,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920255.405060,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920255.405544,01FC,8,FE,F5,00,BF,00,00,42,F9,R
1513920255.406745,034C,8,EA,A3,0F,FC,03,FF,00,10,R
1513920255.407182,0570,8,DE,61,DA,A0,A7,F5,67,D3,T
1513920255.407502,077D,8,79,6F,2F,B4,BF,9E,7F,A4,T
1513920255.407808,0430,8,A7,88,C9,55,BA,60,0D,75,T
1513920255.408115,0146,8,F7,16,0E,8E,C3,83,0B,1C,T
1513920255.408635,04F2,8,40,64,00,82,45,17,50,6C,T
1513920255.408946,0519,8,9A,6B,F8,14,83,17,70,18,T
1513920255.409258,005C,8,81,90,AE,3F,F5,2D,E1,4C,T
1513920255.409565,0292,8,DB,E0,87,28,CE,96,05,D0,T
1513920255.409892,0087,8,0D,FB,0A,3A,4D,0B,0E,1D,T
1513920255.410224,07B8,8,11,F7,30,30,8E,52,B2,B5,T
1513920255.410564,01E5,8,5C,00,91,10,00,00,01,39,R
1513920255.410781,00EE,8,CB,34,34,43,BB,89,72,B4,T
1513920255.411024,00AA,8,2D,5B,2E,42,00,51,BE,00,R
1513920255.411256,012A,8,10,F0,70,68,00,00,90,B0,R
1513920255.411869,00C9,8,84,06,59,0D,00,01,18,00,R
1513920255.412119,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.412357,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.412811,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.413207,01F9,8,E4,7D,B9,2F,1A,EE,19,F8,T
1513920255.413462,019D,8,83,2C,3C,D2,00,0A,21,7E,R
1513920255.413660,0232,8,B5,99,92,E1,64,C4,78,A7,T
1513920255.414064,024C,8,B2,FA,C5,B8,93,22,DD,13,T
1513920255.414319,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.414532,000B,8,5E,35,3A,8C,6A,D8,D2,61,T
1513920255.414786,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.415018,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920255.415254,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920255.416083,01E9,8,00,14,00,0A,0F,FD,00,00,R
1513920255.416328,0232,8,00,00,00,20,00,00,00,00,R
1513920255.416551,05C2,8,40,9C,73,C0,3B,FD,26,43,T
1513920255.416870,04F1,8,F3,71,52,79,5D,15,AF,79,T
1513920255.417185,074A,8,2A,E7,A4,14,9B,9C,88,9D,T
1513920255.417837,0500,8,E4,2D,4E,39,48,D5,D2,69,T
1513920255.418753,06DA,8,6F,5E,D7,16,9A,72,CA,CF,T
1513920255.419650,0011,8,0A,B1,DB,96,8E,3E,87,9B,T
1513920255.420526,01E5,8,5C,00,91,30,00,00,01,59,R
1513920255.420754,07F9,8,DF,79,B7,5F,5D,83,7E,6C,T
1513920255.421002,0135,8,00,00,1F,02,0C,11,00,00,R
1513920255.421377,01B5,8,2A,85,99,55,5B,B3,13,2D,T
1513920255.422244,0201,8,3E,25,C7,3D,3B,A1,3A,A9,T
1513920255.423096,0284,8,7F,2B,29,44,0D,E7,93,2E,T
1513920255.423667,00AA,8,2D,5B,2E,6B,02,51,94,00,R
1513920255.424290,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.424546,00C9,8,84,06,04,00,00,01,18,00,R
1513920255.424768,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920255.424998,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920255.425459,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.425916,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.426681,066C,8,A2,B0,F0,A5,28,22,CC,4A,T
1513920255.426909,01BA,8,06,A4,6A,46,8F,6A,47,21,R
1513920255.427129,05EC,8,AA,24,47,D9,6E,91,09,9C,T
1513920255.427382,01C3,8,06,8B,06,A4,FF,D0,00,00,R
1513920255.427591,01BB,8,22,C8,A5,5B,3C,E9,4B,50,T
1513920255.427845,01C4,8,00,62,C0,C1,00,00,00,00,R
1513920255.428064,03B3,8,91,73,25,2C,47,79,90,8E,T
1513920255.428884,0594,8,51,4C,F6,46,EC,7F,AC,CD,T
1513920255.429127,02C3,8,07,2B,06,87,00,00,9B,10,R
1513920255.429343,0779,8,AA,37,28,B4,B7,E2,33,E3,T
1513920255.429596,03C1,8,07,65,F7,00,00,00,00,00,R
1513920255.429819,04C2,8,A8,11,41,B7,91,A9,07,6E,T
1513920255.430070,03D1,8,00,51,C0,00,00,00,00,00,R
1513920255.430290,026D,8,AE,90,B9,1C,7E,1F,DD,71,T
1513920255.430548,01E5,8,5C,00,91,50,00,00,01,79,R
1513920255.430797,03D3,8,80,00,20,00,3F,FF,5F,00,R
1513920255.431030,0137,8,00,00,00,00,00,00,00,00,R
1513920255.431386,05BB,8,74,83,89,69,79,60,FA,2A,T
1513920255.431641,03E9,8,00,00,0D,0C,00,00,16,02,R
1513920255.431861,0279,8,D7,5C,51,E4,41,7D,76,1A,T
1513920255.432531,03A5,8,DB,D9,C7,19,1F,17,B1,80,T
1513920255.433419,045F,8,F3,82,25,62,C6,43,AB,17,T
1513920255.434292,0319,8,B5,8D,AF,B9,3F,24,93,3D,T
1513920255.434930,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920255.435151,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920255.435960,00AA,8,2D,5B,2E,6F,04,51,8F,00,R
1513920255.436204,01E9,8,00,10,00,0A,0F,FF,00,00,R
1513920255.436823,00C9,8,84,05,8E,07,00,01,18,00,R
1513920255.437073,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.437302,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.437759,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.438183,0232,8,00,00,00,20,00,00,00,00,R
1513920255.438409,019D,8,C3,2C,3C,D1,00,0A,06,7E,R
1513920255.438651,03F1,8,00,96,5F,08,00,FF,0A,4F,R
1513920255.439042,050E,8,50,64,99,D9,D6,1B,F6,70,T
1513920255.439295,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.439523,064E,8,D2,D5,07,9F,90,80,0C,9A,T
1513920255.439774,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.439998,0570,8,6D,83,DD,52,81,A1,5F,F3,T
1513920255.440309,0293,8,B0,7B,03,34,A1,4D,BE,99,T
1513920255.440557,01E5,8,5C,00,91,70,00,00,01,99,R
1513920255.440782,07A8,8,76,86,06,63,7A,78,E8,35,T
1513920255.441211,01EA,8,3B,9B,4E,20,F7,C6,C0,8C,T
1513920255.441533,059E,8,68,DF,40,BC,73,73,7C,30,T
1513920255.441844,04F4,8,26,49,A8,7E,2E,EA,C8,6E,T
1513920255.442181,065C,8,48,62,12,14,E0,DF,C3,58,T
1513920255.442999,0215,8,BA,66,C6,1C,C5,AC,4C,B7,T
1513920255.443438,0139,8,00,00,00,00,00,00,00,00,R
1513920255.443912,0418,8,00,97,78,EE,03,E8,85,50,T
1513920255.444759,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920255.444989,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920255.445444,04A3,8,57,DC,33,4B,E0,DA,60,95,T
1513920255.445758,0336,8,E1,FD,8E,65,03,64,50,B7,T
1513920255.446523,07B2,8,3D,7E,1B,91,9D,9F,46,35,T
1513920255.447414,046E,8,05,51,2B,B7,F8,1C,51,AA,T
1513920255.448293,0485,8,E5,0B,E9,FA,8A,6E,EC,E2,T
1513920255.448548,00AA,8,2D,5B,2E,72,06,51,8B,00,R
1513920255.449338,00C9,8,84,05,55,0A,00,01,18,00,R
1513920255.449587,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.449828,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.450280,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.450634,01E5,8,5C,00,91,10,00,00,01,39,R
1513920255.451072,0204,8,66,87,62,37,1A,33,88,08,T
1513920255.451315,01BA,8,06,A4,6A,46,8C,6A,47,21,R
1513920255.451777,01C3,8,06,8B,06,A4,FF,E0,00,03,R
1513920255.451990,0701,8,48,F2,CF,CF,50,74,E8,36,T
1513920255.452240,01C4,8,27,62,C0,C1,02,00,07,FF,R
1513920255.452462,027C,8,AC,DE,48,0A,B3,76,A9,35,T
1513920255.452862,0792,8,A8,A1,0E,0B,7B,94,0F,DA,T
1513920255.453307,0781,8,47,98,71,A0,31,64,E9,D7,T
1513920255.453618,02AA,8,09,30,0F,9A,22,46,AC,25,T
1513920255.454308,04A0,8,DE,1D,2C,AA,3A,3E,BB,43,T
1513920255.454843,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920255.455073,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920255.455753,0182,8,DE,F1,02,00,00,00,00,00,R
1513920255.456359,01E9,8,00,08,00,0A,00,00,00,00,R
1513920255.456612,01FC,8,FE,3E,00,5F,00,00,81,EA,R
1513920255.457226,0232,8,00,00,00,20,00,00,00,00,R
1513920255.458438,034C,8,F1,8C,00,00,03,FA,00,08,R
1513920255.458867,04B7,8,94,CB,15,2F,95,71,95,1C,T
1513920255.459180,01AD,8,DF,5E,8D,C4,54,D6,93,CE,T
1513920255.459484,074F,8,C9,94,C4,65,29,AB,50,B8,T
1513920255.459814,04E3,8,EA,F4,9A,FF,47,32,84,FC,T
1513920255.460139,0654,8,0E,64,3D,9A,DE,7B,4E,C7,T
1513920255.460451,009C,8,DE,A4,36,88,F4,FC,EC,25,T
1513920255.460697,01E5,8,5C,00,91,30,00,00,01,59,R
1513920255.461083,00AA,8,2D,5C,2E,76,00,51,8A,00,R
1513920255.461297,0617,8,CB,4F,E2,44,C6,27,66,ED,T
1513920255.461917,00C9,8,84,05,27,0D,00,01,18,00,R
1513920255.462166,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.462401,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.462861,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.463250,029B,8,BB,DB,DD,DB,DC,E5,8F,9F,T
1513920255.463496,019D,8,03,2C,3C,D4,00,09,CB,7E,R
1513920255.464096,05E3,8,19,E5,2F,21,40,3E,08,ED,T
1513920255.464349,01AF,8,00,00,00,00,00,00,86,FF,R
1513920255.464577,002A,8,FC,14,0E,50,BA,FB,44,65,T
1513920255.464826,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920255.465061,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920255.465295,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920255.465741,0730,8,E5,8C,0F,26,E1,D5,8E,00,T
1513920255.466061,0719,8,05,48,EA,0F,5B,E9,84,BD,T
1513920255.466380,028B,8,E6,0F,8C,3B,49,24,B3,DA,T
1513920255.466702,0182,8,D7,E7,B9,B6,EC,75,D4,5B,T
1513920255.467788,03B8,8,59,6E,7A,61,73,3C,2E,0D,T
1513920255.468798,04E1,8,16,DF,BD,C0,F2,6C,D0,7F,T
1513920255.469729,019B,8,E3,26,4D,EE,9B,9F,B2,EC,T
1513920255.470538,01E5,8,5C,00,91,50,00,00,01,79,R
1513920255.470756,0554,8,55,7C,ED,94,93,70,5D,41,T
1513920255.471501,011C,8,06,23,AE,FB,EF,35,03,7A,T
1513920255.472409,0133,8,16,CD,8C,6B,E2,61,C3,18,T
1513920255.473244,0248,8,D0,B2,18,45,25,54,6F,64,T
1513920255.473477,00AA,8,2D,5C,2E,79,02,51,86,00,R
1513920255.474103,00C9,8,84,04,FB,00,00,01,18,00,R
1513920255.474350,00F9,8,00,00,40,00,00,00,00,00,R
1513920255.474606,018E,8,00,00,00,68,B6,88,06,88,R
1513920255.474820,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920255.475067,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920255.475648,0191,8,06,8B,06,CE,06,88,00,00,R
1513920255.476469,01E9,8,00,04,00,0A,0F,FE,00,00,R
1513920255.476922,0232,8,00,00,00,20,00,00,00,00,R
1513920255.477138,01BA,8,06,A4,6A,46,8C,6A,47,21,R
1513920255.477365,048C,8,4A,D5,DF,EA,10,BE,16,98,T
1513920255.477626,01C3,8,06,8B,06,A4,FF,F0,00,02,R
